,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,local_lat,local_long,dest_lat,dest_long,time arround car,time arround walk,time arround bike,length arround car,length arround walk,length arround bike,time bridge one walk,time bridge one bike,length bridge two walk,length bridge two bike,location type,destination type,time bridge two walk,time bridge two bike,length bridge one walk,length bridge one bike
1206,1206,1206,1206,39.07636111,-77.1245,39.07508333,-77.11530556,113.8,700.4,272.9,967.1,972.8,1163.1,3286.6,1279.1,4920.2,5218.3,house block,twinbrooke center restaurant,3542.5,1287.0,4564.799999999999,4854.5
1207,1207,1207,1207,39.07636111,-77.1245,39.07508333,-77.11530556,113.8,700.4,272.9,967.1,972.8,1163.1,3286.6,1279.1,4920.2,5218.3,house block,twinbrooke center groceries,3542.5,1287.0,4564.799999999999,4854.5
1208,1208,1208,1208,39.07636111,-77.1245,39.06461111,-77.1395,447.0,2172.4,697.9,3115.8,3017.3,3204.5,2166.0,918.2,3642.7,3675.1,house block,golf,2622.7,852.9,3008.3999999999996,3088.8
1209,1209,1209,1209,39.07636111,-77.1245,39.06436111,-77.12802778,292.5,1981.9,689.7,2873.6,2752.7,3081.7,1974.2,910.0,2366.7999999999997,2371.0,house block,mall,1704.1,594.8,2741.8999999999996,2966.0
1210,1210,1210,1210,39.07636111,-77.1245,39.06236111,-77.12625,310.7,2022.8,718.5,3143.8,2809.5,2808.8,2162.8,987.1,2542.5,2756.2,house block,mall,1830.6,671.8,3003.8999999999996,3351.2
1211,1211,1211,1211,39.07636111,-77.1245,39.05755556,-77.12277778,362.1,2120.4,757.6,3105.8,2945.0,2926.4,2621.0,1153.0,3178.8999999999996,3586.0,house block,mall,2288.8,837.8,3640.3,4181.0
1212,1212,1212,1212,39.07636111,-77.1245,39.05441667,-77.11891667,348.0,2340.5,818.5,3284.1,3250.8,3274.0,2910.9,1308.6,3581.5,4329.4,house block,mall,2578.7,993.3,4042.9,4924.5
1213,1213,1213,1213,39.07636111,-77.1245,39.05738889,-77.11919444,333.4,2088.6,775.5,3062.8,2900.8,3052.1,2661.8,1231.9,3235.7,3951.2,house block,mall,2329.7,916.7,3697.1,4546.2
1214,1214,1214,1214,39.07636111,-77.1245,39.06419444,-77.12419444,313.9,2047.6,742.6,3239.9,2843.9,2884.8,2088.7,1032.5,2439.7,2756.0,house block,mall,1756.5,717.3,2901.0,3351.0
1215,1215,1215,1215,39.07636111,-77.1245,39.07461111,-77.13763889,184.1,1175.7,380.1,2142.8,1633.0,1706.9,2004.2,887.6,3631.2,3680.8,house block,mall,2614.3999999999996,876.9,2783.6,2882.1
1216,1216,1216,1216,39.07636111,-77.1245,39.07461111,-77.13763889,184.1,1175.7,380.1,2142.8,1633.0,1706.9,2004.2,887.6,3631.2,3680.8,house block,services,2614.3999999999996,876.9,2783.6,2882.1
1217,1217,1217,1217,39.07636111,-77.1245,39.06436111,-77.12802778,292.5,1981.9,689.7,2873.6,2752.7,3081.7,1974.2,910.0,2366.7999999999997,2371.0,house block,services,1704.1,594.8,2741.8999999999996,2966.0
1218,1218,1218,1218,39.07636111,-77.1245,39.06236111,-77.12625,310.7,2022.8,718.5,3143.8,2809.5,2808.8,2162.8,987.1,2542.5,2756.2,house block,services,1830.6,671.8,3003.8999999999996,3351.2
1219,1219,1219,1219,39.07636111,-77.1245,39.05755556,-77.12277778,362.1,2120.4,757.6,3105.8,2945.0,2926.4,2621.0,1153.0,3178.8999999999996,3586.0,house block,services,2288.8,837.8,3640.3,4181.0
1220,1220,1220,1220,39.07636111,-77.1245,39.05441667,-77.11891667,348.0,2340.5,818.5,3284.1,3250.8,3274.0,2910.9,1308.6,3581.5,4329.4,house block,services,2578.7,993.3,4042.9,4924.5
1221,1221,1221,1221,39.07636111,-77.1245,39.05738889,-77.11919444,333.4,2088.6,775.5,3062.8,2900.8,3052.1,2661.8,1231.9,3235.7,3951.2,house block,services,2329.7,916.7,3697.1,4546.2
1222,1222,1222,1222,39.07636111,-77.1245,39.06419444,-77.12419444,313.9,2047.6,742.6,3239.9,2843.9,2884.8,2088.7,1032.5,2439.7,2756.0,house block,services,1756.5,717.3,2901.0,3351.0
1223,1223,1223,1223,39.07636111,-77.1245,39.07461111,-77.13763889,184.1,1175.7,380.1,2142.8,1633.0,1706.9,2004.2,887.6,3631.2,3680.8,house block,services,2614.3999999999996,876.9,2783.6,2882.1
1224,1224,1224,1224,39.07497222,-77.12169444,39.06436111,-77.12802778,342.0,2006.7,707.6,3408.9,2787.2,2928.8,2178.4,919.3,2068.1,2066.9,house block,mall,1489.0,493.4,3025.6000000000004,3205.8
1225,1225,1225,1225,39.07497222,-77.12169444,39.06236111,-77.12625,356.2,1796.7,604.9,3138.4,2495.4,2433.2,2367.0,996.4,2243.8,2452.1,house block,mall,1615.5,570.4,3287.6000000000004,3591.0
1226,1226,1226,1226,39.07497222,-77.12169444,39.05755556,-77.12277778,338.0,1894.2,643.9,2630.1,2630.9,2550.7,2825.2,1162.3,2880.2,3281.9,house block,mall,2073.7,736.4000000000001,3924.0,4420.8
1227,1227,1227,1227,39.07497222,-77.12169444,39.05386111,-77.12538889,414.7,2509.7,833.1,3770.0,3485.8,3558.5,3292.3,1249.9,3542.6000000000004,3704.2,house block,school,2550.6000000000004,824.0,4572.8,4843.1
1228,1228,1228,1228,39.07497222,-77.12169444,39.05447222,-77.11919444,328.0,2131.0,710.7,2831.4,2959.7,2921.4,3131.6000000000004,1323.8,3305.8,4048.3999999999996,house block,health,2380.1000000000004,897.8,4349.6,5187.3
1229,1229,1229,1229,39.07497222,-77.12169444,39.05441667,-77.11891667,323.8,2114.4,704.8,2808.4,2936.7,2898.4,3115.1000000000004,1317.9,3282.8,4025.3,house block,mall,2363.6000000000004,891.9000000000001,4326.6,5164.3
1230,1230,1230,1230,39.07497222,-77.12169444,39.05738889,-77.11919444,309.2,1862.4,661.8,2587.2,2586.7,2676.4,2866.0,1241.2,2937.0,3647.1000000000004,house block,mall,2114.6,815.3,3980.8,4786.0
1231,1231,1231,1231,39.07497222,-77.12169444,39.06422222,-77.12552778,338.5,1779.6,625.6,3132.4,2471.7,2453.4,2201.2,1006.2,2013.6000000000001,2322.6,house block,health,1449.7,580.2,3057.4,3461.5
1232,1232,1232,1232,39.07497222,-77.12169444,39.05975,-77.12263889,,1617.1,599.7,,2246.0,2401.3,2591.1000000000004,1103.0,2555.1000000000004,2922.6000000000004,house block,office,1839.6,677.1,3598.8,4061.5
1233,1233,1233,1233,39.07497222,-77.12169444,39.06419444,-77.12419444,351.5,1821.5,629.0,3188.1,2529.8,2509.1,2292.9,1041.8,2141.0,2451.9,house block,mall,1541.4,615.9,3184.7000000000003,3590.8
1234,1234,1234,1234,39.07497222,-77.12169444,39.06566667,-77.12663889,314.8,2051.2,649.3,3245.7,2848.9,2646.4,2043.4,900.6,1754.2,1735.5,house block,restaurants,1263.0,421.1,2838.1000000000004,3022.9
1235,1235,1235,1235,39.07497222,-77.12169444,39.06566667,-77.12663889,314.8,2051.2,649.3,3245.7,2848.9,2646.4,2043.4,900.6,1754.2,1735.5,house block,groceries,1263.0,421.1,2838.1000000000004,3022.9
1236,1236,1236,1236,39.07497222,-77.12169444,39.06730556,-77.12897222,286.2,1877.2,568.3,2961.8,2607.3,2750.1,1870.8000000000002,788.7,2078.9,2109.0,house block,office,1496.7,498.5,2598.4,2634.4
1237,1237,1237,1237,39.07497222,-77.12169444,39.06808333,-77.12886111,290.2,1804.8,584.5,2911.6,2506.7,2770.0,1788.7,804.8,2107.9,2120.7,house block,restaurants,1517.7,499.9,2484.4,2654.3
1238,1238,1238,1238,39.07497222,-77.12169444,39.06819444,-77.12986111,279.8,1794.1,543.3,2840.5,2491.8,2625.0,1787.6,763.7,2203.9,2236.9,house block,restaurants,1586.8000000000002,524.2,2482.9,2509.4
1239,1239,1239,1239,39.07497222,-77.12169444,39.06819444,-77.12986111,279.8,1794.1,543.3,2840.5,2491.8,2625.0,1787.6,763.7,2203.9,2236.9,house block,restaurants,1586.8000000000002,524.2,2482.9,2509.4
1240,1240,1240,1240,39.07497222,-77.12169444,39.07113889,-77.13161111,267.2,1518.2,456.0,2535.3,2108.7,2238.6,1626.7,720.8,2538.0,2550.8,house block,services,1827.3000000000002,599.4,2259.5,2296.1
1241,1241,1241,1241,39.07497222,-77.12169444,39.07077778,-77.13283333,256.2,1543.3,465.1,2502.2,2143.5,2294.0,1690.8,738.8,2612.5,2640.7,house block,restaurants,1880.9,617.5,2348.4,2386.0
1242,1242,1242,1242,39.07497222,-77.12169444,39.07266667,-77.13333333,247.8,1348.1,399.0,2271.9,1872.3,1994.9,1779.2,769.6,2748.3,2762.5,house block,restaurants,1978.7,648.2,2471.2000000000003,2507.8
1243,1243,1243,1243,39.07497222,-77.12169444,39.07347222,-77.13411111,228.1,1267.5,377.1,2162.5,1760.4,1885.5,1859.7,791.9,2860.2,2874.4,house block,restaurants,2059.3,670.6,2583.1000000000004,2619.7000000000003
1244,1244,1244,1244,39.07497222,-77.12169444,39.07405556,-77.13602778,219.0,1205.5,344.0,1996.6,1674.3,1720.0,2008.0,842.6,3055.1000000000004,3127.8,house block,health,2199.6000000000004,721.3,2789.0,2873.1000000000004
1245,1245,1245,1245,39.07497222,-77.12169444,39.07461111,-77.13763889,233.6,1380.0,389.3,2678.2,1916.6,1946.7,2208.4,896.9,3332.5,3376.7,house block,mall,2399.3,775.5,3067.3,3121.9
1246,1246,1246,1246,39.07497222,-77.12169444,39.06436111,-77.12802778,342.0,2006.7,707.6,3408.9,2787.2,2928.8,2178.4,919.3,2068.1,2066.9,house block,restaurants,1489.0,493.4,3025.6000000000004,3205.8
1247,1247,1247,1247,39.07497222,-77.12169444,39.06236111,-77.12625,356.2,1796.7,604.9,3138.4,2495.4,2433.2,2367.0,996.4,2243.8,2452.1,house block,restaurants,1615.5,570.4,3287.6000000000004,3591.0
1248,1248,1248,1248,39.07497222,-77.12169444,39.05755556,-77.12277778,338.0,1894.2,643.9,2630.1,2630.9,2550.7,2825.2,1162.3,2880.2,3281.9,house block,restaurants,2073.7,736.4000000000001,3924.0,4420.8
1249,1249,1249,1249,39.07497222,-77.12169444,39.05441667,-77.11891667,323.8,2114.4,704.8,2808.4,2936.7,2898.4,3115.1000000000004,1317.9,3282.8,4025.3,house block,restaurants,2363.6000000000004,891.9000000000001,4326.6,5164.3
1250,1250,1250,1250,39.07497222,-77.12169444,39.05738889,-77.11919444,309.2,1862.4,661.8,2587.2,2586.7,2676.4,2866.0,1241.2,2937.0,3647.1000000000004,house block,restaurants,2114.6,815.3,3980.8,4786.0
1251,1251,1251,1251,39.07497222,-77.12169444,39.06419444,-77.12419444,351.5,1821.5,629.0,3188.1,2529.8,2509.1,2292.9,1041.8,2141.0,2451.9,house block,restaurants,1541.4,615.9,3184.7000000000003,3590.8
1252,1252,1252,1252,39.07497222,-77.12169444,39.07461111,-77.13763889,233.6,1380.0,389.3,2678.2,1916.6,1946.7,2208.4,896.9,3332.5,3376.7,house block,restaurants,2399.3,775.5,3067.3,3121.9
1253,1253,1253,1253,39.07497222,-77.12169444,39.07425,-77.13766667,239.7,1347.3,380.5,2720.6,1871.3,1902.7,2176.7,888.1,3288.4,3332.6000000000004,house block,groceries,2367.6000000000004,766.7,3023.3,3077.9
1254,1254,1254,1254,39.07497222,-77.12169444,39.06494444,-77.12786111,326.9,2124.4,697.7,3299.0,2950.5,2879.1,2116.6,902.2,1982.3000000000002,1981.1,house block,groceries,1427.2,476.20000000000005,2939.8,3120.0
1255,1255,1255,1255,39.07497222,-77.12169444,39.06202778,-77.12686111,353.5,1842.0,617.3,3164.5,2558.3,2495.5,2411.6,1008.3,2305.8,2511.8,house block,groceries,1660.1,582.4,3349.6000000000004,3650.7
1256,1256,1256,1256,39.07497222,-77.12169444,39.07508333,-77.11530556,119.5,623.1,207.7,864.0,865.4,1015.7,3490.8,1288.4,4621.5,4914.2,house block,twinbrooke center mall,3327.3999999999996,1185.6,4848.5,5094.3
1257,1257,1257,1257,39.07497222,-77.12169444,39.07508333,-77.11530556,119.5,623.1,207.7,864.0,865.4,1015.7,3490.8,1288.4,4621.5,4914.2,house block,twinbrooke center restaurant,3327.3999999999996,1185.6,4848.5,5094.3
1258,1258,1258,1258,39.07497222,-77.12169444,39.07508333,-77.11530556,119.5,623.1,207.7,864.0,865.4,1015.7,3490.8,1288.4,4621.5,4914.2,house block,twinbrooke center groceries,3327.3999999999996,1185.6,4848.5,5094.3
1259,1259,1259,1259,39.07497222,-77.12169444,39.06461111,-77.1395,496.5,2376.7,707.2,3651.2,3300.9,3444.3,2370.2,927.5,3344.0,3371.0,house block,golf,2407.6000000000004,751.5,3292.1000000000004,3328.6000000000004
1260,1260,1260,1260,39.07497222,-77.12169444,39.06436111,-77.12802778,342.0,2006.7,707.6,3408.9,2787.2,2928.8,2178.4,919.3,2068.1,2066.9,house block,mall,1489.0,493.4,3025.6000000000004,3205.8
1261,1261,1261,1261,39.07497222,-77.12169444,39.06236111,-77.12625,356.2,1796.7,604.9,3138.4,2495.4,2433.2,2367.0,996.4,2243.8,2452.1,house block,mall,1615.5,570.4,3287.6000000000004,3591.0
1262,1262,1262,1262,39.07497222,-77.12169444,39.05755556,-77.12277778,338.0,1894.2,643.9,2630.1,2630.9,2550.7,2825.2,1162.3,2880.2,3281.9,house block,mall,2073.7,736.4000000000001,3924.0,4420.8
1263,1263,1263,1263,39.07497222,-77.12169444,39.05441667,-77.11891667,323.8,2114.4,704.8,2808.4,2936.7,2898.4,3115.1000000000004,1317.9,3282.8,4025.3,house block,mall,2363.6000000000004,891.9000000000001,4326.6,5164.3
1264,1264,1264,1264,39.07497222,-77.12169444,39.05738889,-77.11919444,309.2,1862.4,661.8,2587.2,2586.7,2676.4,2866.0,1241.2,2937.0,3647.1000000000004,house block,mall,2114.6,815.3,3980.8,4786.0
1265,1265,1265,1265,39.07497222,-77.12169444,39.06419444,-77.12419444,351.5,1821.5,629.0,3188.1,2529.8,2509.1,2292.9,1041.8,2141.0,2451.9,house block,mall,1541.4,615.9,3184.7000000000003,3590.8
1266,1266,1266,1266,39.07497222,-77.12169444,39.07461111,-77.13763889,233.6,1380.0,389.3,2678.2,1916.6,1946.7,2208.4,896.9,3332.5,3376.7,house block,mall,2399.3,775.5,3067.3,3121.9
1267,1267,1267,1267,39.07497222,-77.12169444,39.07461111,-77.13763889,233.6,1380.0,389.3,2678.2,1916.6,1946.7,2208.4,896.9,3332.5,3376.7,house block,services,2399.3,775.5,3067.3,3121.9
1268,1268,1268,1268,39.07497222,-77.12169444,39.06436111,-77.12802778,342.0,2006.7,707.6,3408.9,2787.2,2928.8,2178.4,919.3,2068.1,2066.9,house block,services,1489.0,493.4,3025.6000000000004,3205.8
1269,1269,1269,1269,39.07497222,-77.12169444,39.06236111,-77.12625,356.2,1796.7,604.9,3138.4,2495.4,2433.2,2367.0,996.4,2243.8,2452.1,house block,services,1615.5,570.4,3287.6000000000004,3591.0
1270,1270,1270,1270,39.07497222,-77.12169444,39.05755556,-77.12277778,338.0,1894.2,643.9,2630.1,2630.9,2550.7,2825.2,1162.3,2880.2,3281.9,house block,services,2073.7,736.4000000000001,3924.0,4420.8
1271,1271,1271,1271,39.07497222,-77.12169444,39.05441667,-77.11891667,323.8,2114.4,704.8,2808.4,2936.7,2898.4,3115.1000000000004,1317.9,3282.8,4025.3,house block,services,2363.6000000000004,891.9000000000001,4326.6,5164.3
1272,1272,1272,1272,39.07497222,-77.12169444,39.05738889,-77.11919444,309.2,1862.4,661.8,2587.2,2586.7,2676.4,2866.0,1241.2,2937.0,3647.1000000000004,house block,services,2114.6,815.3,3980.8,4786.0
1273,1273,1273,1273,39.07497222,-77.12169444,39.06419444,-77.12419444,351.5,1821.5,629.0,3188.1,2529.8,2509.1,2292.9,1041.8,2141.0,2451.9,house block,services,1541.4,615.9,3184.7000000000003,3590.8
1274,1274,1274,1274,39.07497222,-77.12169444,39.07461111,-77.13763889,233.6,1380.0,389.3,2678.2,1916.6,1946.7,2208.4,896.9,3332.5,3376.7,house block,services,2399.3,775.5,3067.3,3121.9
1275,1275,1275,1275,39.07388889,-77.11822222,39.06436111,-77.12802778,367.5,1917.5,686.6,3456.1,2663.2,2823.6,2207.8,966.5999999999999,1944.1000000000001,1961.6000000000001,house block,mall,1399.8,472.29999999999995,3066.3,3432.9
1276,1276,1276,1276,39.07388889,-77.11822222,39.06236111,-77.12625,361.9,1707.4,583.8,3033.1,2371.5,2327.9,2396.3999999999996,1043.6999999999998,2119.8,2346.8,house block,mall,1526.3,549.3,3328.3,3818.1
1277,1277,1277,1277,39.07388889,-77.11822222,39.05755556,-77.12277778,343.7,1805.0,622.9,2524.9,2506.9,2445.5,2854.6,1209.6,2756.2,3176.6000000000004,house block,mall,1984.5,715.3,3964.7,4647.9
1278,1278,1278,1278,39.07388889,-77.11822222,39.05386111,-77.12538889,420.4,2420.5,812.0,3664.7,3361.8,3453.3,3321.7,1297.1999999999998,3418.6000000000004,3598.9,house block,school,2461.4,802.9,4613.5,5070.2
1279,1279,1279,1279,39.07388889,-77.11822222,39.05447222,-77.11919444,333.7,2041.7,689.7,2726.2,2835.8,2816.2,3161.0,1371.1,3181.8,3943.1,house block,health,2290.9,876.7,4390.3,5414.4
1280,1280,1280,1280,39.07388889,-77.11822222,39.05441667,-77.11891667,329.5,2025.2,683.7,2703.2,2812.8,2793.1,3144.5,1365.1999999999998,3158.8,3920.0,house block,mall,2274.4,870.8,4367.3,5391.4
1281,1281,1281,1281,39.07388889,-77.11822222,39.05738889,-77.11919444,314.9,1773.2,640.7,2481.9,2462.8,2571.2,2895.3999999999996,1288.5,2813.0,3541.8,house block,mall,2025.4,794.2,4021.5,5013.1
1282,1282,1282,1282,39.07388889,-77.11822222,39.06422222,-77.12552778,344.2,1690.4,604.5,3027.2,2347.8,2348.2,2230.6,1053.5,1889.6000000000001,2217.3,house block,health,1360.5,559.1,3098.1,3688.6
1283,1283,1283,1283,39.07388889,-77.11822222,39.05975,-77.12263889,321.0,1527.8,578.6,2488.7,2122.0,2296.1,2620.5,1150.3,2431.1000000000004,2817.3,house block,office,1750.4,656.0,3639.5,4288.6
1284,1284,1284,1284,39.07388889,-77.11822222,39.06419444,-77.12419444,357.2,1732.2,607.9,3082.9,2405.9,2403.9,2322.3,1089.1,2017.0,2346.6000000000004,house block,mall,1452.2,594.8,3225.4,3817.9
1285,1285,1285,1285,39.07388889,-77.11822222,39.06566667,-77.12663889,340.3,1830.6,628.2,3292.9,2542.5,2541.1,2072.8,947.9,1630.2,1630.2,house block,restaurants,1173.8,400.0,2878.8,3250.0
1286,1286,1286,1286,39.07388889,-77.11822222,39.06566667,-77.12663889,340.3,1830.6,628.2,3292.9,2542.5,2541.1,2072.8,947.9,1630.2,1630.2,house block,groceries,1173.8,400.0,2878.8,3250.0
1287,1287,1287,1287,39.07388889,-77.11822222,39.06730556,-77.12897222,311.7,2118.1,615.6,3009.0,2941.9,2977.2,1900.1999999999998,836.0,1954.9,2003.7,house block,office,1407.5,477.4,2639.1,2861.5
1288,1288,1288,1288,39.07388889,-77.11822222,39.06808333,-77.12886111,315.7,2045.7,631.8,2958.7,2841.3,2997.1,1818.1,852.0999999999999,1983.9,2015.4,house block,restaurants,1428.5,478.79999999999995,2525.1,2881.4
1289,1289,1289,1289,39.07388889,-77.11822222,39.06819444,-77.12986111,305.2,2035.0,590.6,2887.6,2826.4,2852.2,1817.0,811.0,2079.9,2131.6000000000004,house block,restaurants,1497.6,503.1,2523.6,2736.5
1290,1290,1290,1290,39.07388889,-77.11822222,39.06819444,-77.12986111,305.2,2035.0,590.6,2887.6,2826.4,2852.2,1817.0,811.0,2079.9,2131.6000000000004,house block,restaurants,1497.6,503.1,2523.6,2736.5
1291,1291,1291,1291,39.07388889,-77.11822222,39.07113889,-77.13161111,292.7,1759.1,503.2,2582.5,2443.2,2465.7,1656.1,768.0999999999999,2414.0,2445.5,house block,services,1738.1,578.3,2300.2,2523.2
1292,1292,1292,1292,39.07388889,-77.11822222,39.07077778,-77.13283333,281.7,1784.2,512.4,2549.4,2478.1,2521.1,1720.1999999999998,786.0999999999999,2488.5,2535.4,house block,restaurants,1791.7,596.4,2389.1,2613.1
1293,1293,1293,1293,39.07388889,-77.11822222,39.07266667,-77.13333333,273.3,1589.0,446.3,2319.1,2206.9,2222.0,1808.6,816.9,2624.3,2657.2,house block,restaurants,1889.5,627.0999999999999,2511.9,2734.9
1294,1294,1294,1294,39.07388889,-77.11822222,39.07347222,-77.13411111,253.6,1508.4,424.4,2209.7,2095.0,2112.6,1889.1,839.1999999999999,2736.2,2769.1000000000004,house block,restaurants,1970.1,649.5,2623.8,2846.8
1295,1295,1295,1295,39.07388889,-77.11822222,39.07405556,-77.13602778,244.5,1446.4,391.3,2043.8,2008.9,1947.2,2037.3999999999999,889.9,2931.1000000000004,3022.5,house block,health,2110.4,700.2,2829.7,3100.2
1296,1296,1296,1296,39.07388889,-77.11822222,39.07461111,-77.13763889,259.1,1620.9,436.6,2725.3,2251.2,2173.8,2237.8,944.1999999999999,3208.5,3271.4,house block,mall,2310.1,754.4,3108.0,3349.0
1297,1297,1297,1297,39.07388889,-77.11822222,39.06436111,-77.12802778,367.5,1917.5,686.6,3456.1,2663.2,2823.6,2207.8,966.5999999999999,1944.1000000000001,1961.6000000000001,house block,restaurants,1399.8,472.29999999999995,3066.3,3432.9
1298,1298,1298,1298,39.07388889,-77.11822222,39.06236111,-77.12625,361.9,1707.4,583.8,3033.1,2371.5,2327.9,2396.3999999999996,1043.6999999999998,2119.8,2346.8,house block,restaurants,1526.3,549.3,3328.3,3818.1
1299,1299,1299,1299,39.07388889,-77.11822222,39.05755556,-77.12277778,343.7,1805.0,622.9,2524.9,2506.9,2445.5,2854.6,1209.6,2756.2,3176.6000000000004,house block,restaurants,1984.5,715.3,3964.7,4647.9
1300,1300,1300,1300,39.07388889,-77.11822222,39.05441667,-77.11891667,329.5,2025.2,683.7,2703.2,2812.8,2793.1,3144.5,1365.1999999999998,3158.8,3920.0,house block,restaurants,2274.4,870.8,4367.3,5391.4
1301,1301,1301,1301,39.07388889,-77.11822222,39.05738889,-77.11919444,314.9,1773.2,640.7,2481.9,2462.8,2571.2,2895.3999999999996,1288.5,2813.0,3541.8,house block,restaurants,2025.4,794.2,4021.5,5013.1
1302,1302,1302,1302,39.07388889,-77.11822222,39.06419444,-77.12419444,357.2,1732.2,607.9,3082.9,2405.9,2403.9,2322.3,1089.1,2017.0,2346.6000000000004,house block,restaurants,1452.2,594.8,3225.4,3817.9
1303,1303,1303,1303,39.07388889,-77.11822222,39.07461111,-77.13763889,259.1,1620.9,436.6,2725.3,2251.2,2173.8,2237.8,944.1999999999999,3208.5,3271.4,house block,restaurants,2310.1,754.4,3108.0,3349.0
1304,1304,1304,1304,39.07388889,-77.11822222,39.07425,-77.13766667,265.2,1588.2,427.8,2767.8,2205.9,2129.8,2206.1,935.4,3164.4,3227.3,house block,groceries,2278.4,745.5999999999999,3064.0,3305.0
1305,1305,1305,1305,39.07388889,-77.11822222,39.06494444,-77.12786111,352.4,1881.7,676.6,3346.2,2613.5,2773.8,2146.0,949.5,1858.3000000000002,1875.8000000000002,house block,groceries,1338.0,455.1,2980.5,3347.1
1306,1306,1306,1306,39.07388889,-77.11822222,39.06202778,-77.12686111,359.2,1752.7,596.3,3059.3,2434.4,2390.2,2441.0,1055.6,2181.8,2406.5,house block,groceries,1570.9,561.3,3390.3,3877.8
1307,1307,1307,1307,39.07388889,-77.11822222,39.07508333,-77.11530556,128.8,322.0,105.2,705.8,447.2,447.2,3520.2,1335.6999999999998,4497.5,4808.9,house block,twinbrooke center mall,3238.2,1164.5,4889.2,5321.4
1308,1308,1308,1308,39.07388889,-77.11822222,39.07508333,-77.11530556,128.8,322.0,105.2,705.8,447.2,447.2,3520.2,1335.6999999999998,4497.5,4808.9,house block,twinbrooke center restaurant,3238.2,1164.5,4889.2,5321.4
1309,1309,1309,1309,39.07388889,-77.11822222,39.07508333,-77.11530556,128.8,322.0,105.2,705.8,447.2,447.2,3520.2,1335.6999999999998,4497.5,4808.9,house block,twinbrooke center groceries,3238.2,1164.5,4889.2,5321.4
1310,1310,1310,1310,39.07388889,-77.11822222,39.06461111,-77.1395,522.0,2617.6,754.5,3698.3,3635.5,3671.4,2399.6,974.8,3220.0,3265.7,house block,golf,2318.4,730.4,3332.8,3555.7
1311,1311,1311,1311,39.07388889,-77.11822222,39.06436111,-77.12802778,367.5,1917.5,686.6,3456.1,2663.2,2823.6,2207.8,966.5999999999999,1944.1000000000001,1961.6000000000001,house block,mall,1399.8,472.29999999999995,3066.3,3432.9
1312,1312,1312,1312,39.07388889,-77.11822222,39.06236111,-77.12625,361.9,1707.4,583.8,3033.1,2371.5,2327.9,2396.3999999999996,1043.6999999999998,2119.8,2346.8,house block,mall,1526.3,549.3,3328.3,3818.1
1313,1313,1313,1313,39.07388889,-77.11822222,39.05755556,-77.12277778,343.7,1805.0,622.9,2524.9,2506.9,2445.5,2854.6,1209.6,2756.2,3176.6000000000004,house block,mall,1984.5,715.3,3964.7,4647.9
1314,1314,1314,1314,39.07388889,-77.11822222,39.05441667,-77.11891667,329.5,2025.2,683.7,2703.2,2812.8,2793.1,3144.5,1365.1999999999998,3158.8,3920.0,house block,mall,2274.4,870.8,4367.3,5391.4
1315,1315,1315,1315,39.07388889,-77.11822222,39.05738889,-77.11919444,314.9,1773.2,640.7,2481.9,2462.8,2571.2,2895.3999999999996,1288.5,2813.0,3541.8,house block,mall,2025.4,794.2,4021.5,5013.1
1316,1316,1316,1316,39.07388889,-77.11822222,39.06419444,-77.12419444,357.2,1732.2,607.9,3082.9,2405.9,2403.9,2322.3,1089.1,2017.0,2346.6000000000004,house block,mall,1452.2,594.8,3225.4,3817.9
1317,1317,1317,1317,39.07388889,-77.11822222,39.07461111,-77.13763889,259.1,1620.9,436.6,2725.3,2251.2,2173.8,2237.8,944.1999999999999,3208.5,3271.4,house block,mall,2310.1,754.4,3108.0,3349.0
1318,1318,1318,1318,39.07388889,-77.11822222,39.07461111,-77.13763889,259.1,1620.9,436.6,2725.3,2251.2,2173.8,2237.8,944.1999999999999,3208.5,3271.4,house block,services,2310.1,754.4,3108.0,3349.0
1319,1319,1319,1319,39.07388889,-77.11822222,39.06436111,-77.12802778,367.5,1917.5,686.6,3456.1,2663.2,2823.6,2207.8,966.5999999999999,1944.1000000000001,1961.6000000000001,house block,services,1399.8,472.29999999999995,3066.3,3432.9
1320,1320,1320,1320,39.07388889,-77.11822222,39.06236111,-77.12625,361.9,1707.4,583.8,3033.1,2371.5,2327.9,2396.3999999999996,1043.6999999999998,2119.8,2346.8,house block,services,1526.3,549.3,3328.3,3818.1
1321,1321,1321,1321,39.07388889,-77.11822222,39.05755556,-77.12277778,343.7,1805.0,622.9,2524.9,2506.9,2445.5,2854.6,1209.6,2756.2,3176.6000000000004,house block,services,1984.5,715.3,3964.7,4647.9
1322,1322,1322,1322,39.07388889,-77.11822222,39.05441667,-77.11891667,329.5,2025.2,683.7,2703.2,2812.8,2793.1,3144.5,1365.1999999999998,3158.8,3920.0,house block,services,2274.4,870.8,4367.3,5391.4
1323,1323,1323,1323,39.07388889,-77.11822222,39.05738889,-77.11919444,314.9,1773.2,640.7,2481.9,2462.8,2571.2,2895.3999999999996,1288.5,2813.0,3541.8,house block,services,2025.4,794.2,4021.5,5013.1
1324,1324,1324,1324,39.07388889,-77.11822222,39.06419444,-77.12419444,357.2,1732.2,607.9,3082.9,2405.9,2403.9,2322.3,1089.1,2017.0,2346.6000000000004,house block,services,1452.2,594.8,3225.4,3817.9
